order_id,order_datetime,customer_id,product_id,quantity,selling_price,discount_percent,gross_amount,discount_amount,net_amount,product_cost,shipping_cost,payment_fee,profit,order_status,profit_margin,profit_status,discount_category
O00821,2026-07-26 06:16:54,C0050,P042,4,60982.04,25,243928.16,60982.04,182946.12,181294.88,235.0,3456.63,-2040.39,Completed,-1.12,Loss,High Discount
O00822,2026-06-14 18:08:44,C0017,P004,1,1247.78,15,1247.78,187.17,1060.61,995.12,323.3,12.49,-270.3,Completed,-25.49,Loss,Medium Discount
O00823,2026-08-06 01:55:14,C0070,P050,5,35590.05,15,177950.25,26692.54,151257.71,138652.15,144.94,4058.61,8402.01,Completed,5.55,Profit,Medium Discount
O00824,2026-07-12 18:07:27,C0050,P037,2,5368.01,5,10736.02,536.8,10199.22,8780.34,472.02,240.12,706.74,Completed,6.93,Profit,Low Discount
O00825,2026-07-12 01:46:46,C0076,P029,1,44167.07,10,44167.07,4416.71,39750.36,31749.78,295.16,497.39,7208.03,Completed,18.13,Profit,Medium Discount
O00826,2026-07-19 20:14:01,C0017,P006,3,14835.37,10,44506.11,4450.61,40055.5,31666.47,366.81,574.76,7447.46,Completed,18.59,Profit,Medium Discount
O00827,2026-07-03 07:24:17,C0024,P038,4,7609.77,20,30439.08,6087.82,24351.26,21013.12,238.26,459.94,2639.94,Completed,10.84,Profit,High Discount
O00828,2026-08-08 18:39:48,C0048,P035,4,54528.17,10,218112.68,21811.27,196301.41,176621.16,91.17,4894.2,14694.88,Completed,7.49,Profit,Medium Discount
O00829,2026-05-31 04:42:45,C0006,P017,4,42246.44,5,168985.76,8449.29,160536.47,139346.8,77.41,3857.9,17254.36,Completed,10.75,Profit,Low Discount
O00830,2026-06-29 02:59:28,C0052,P002,4,36560.51,0,146242.04,0.0,146242.04,103235.52,439.8,2761.59,39805.13,Completed,27.22,Profit,No Discount
O00831,2026-07-08 01:26:38,C0067,P035,4,54528.17,10,218112.68,21811.27,196301.41,176621.16,377.16,4683.44,14619.65,Pending,7.45,Profit,Medium Discount
O00832,2026-07-02 19:03:27,C0041,P045,4,62341.11,10,249364.44,24936.44,224428.0,185721.04,256.08,4025.29,34425.59,Completed,15.34,Profit,Medium Discount
O00833,2026-06-19 06:39:26,C0045,P035,3,54528.17,5,163584.51,8179.23,155405.28,132465.87,283.23,3798.78,18857.4,Completed,12.13,Profit,Low Discount
O00834,2026-06-18 01:06:05,C0010,P042,4,60982.04,10,243928.16,24392.82,219535.34,181294.88,73.02,3217.77,34949.67,Completed,15.92,Profit,Medium Discount
O00835,2026-07-09 08:31:15,C0066,P006,1,14835.37,0,14835.37,0.0,14835.37,10555.49,343.61,164.0,3772.27,Completed,25.43,Profit,No Discount
O00836,2026-07-29 20:04:56,C0012,P007,1,63520.31,10,63520.31,6352.03,57168.28,44762.4,123.6,919.41,11362.87,Completed,19.88,Profit,Medium Discount
O00837,2026-07-08 12:44:38,C0038,P002,4,36560.51,0,146242.04,0.0,146242.04,103235.52,339.76,3902.69,38764.07,Completed,26.51,Profit,No Discount
O00838,2026-06-22 09:25:24,C0052,P033,2,39743.89,10,79487.78,7948.78,71539.0,54328.22,65.47,1629.61,15515.7,Completed,21.69,Profit,Medium Discount
O00839,2026-06-29 23:29:24,C0094,P031,2,16534.23,5,33068.46,1653.42,31415.04,22958.98,244.4,941.85,7269.81,Completed,23.14,Profit,Low Discount
O00840,2026-06-17 00:15:21,C0016,P038,3,7609.77,10,22829.31,2282.93,20546.38,15759.84,285.89,479.53,4021.12,Completed,19.57,Profit,Medium Discount
O00841,2026-08-09 04:46:44,C0069,P028,5,23427.95,0,117139.75,0.0,117139.75,93043.95,384.03,2678.06,21033.71,Completed,17.96,Profit,No Discount
O00842,2026-06-04 02:03:07,C0027,P026,2,3524.72,20,7049.44,1409.89,5639.55,5527.28,110.09,100.01,-97.83,Completed,-1.73,Loss,High Discount
O00843,2026-07-23 11:44:57,C0053,P015,2,52959.23,10,105918.46,10591.85,95326.61,77188.34,307.48,2730.82,15099.97,Completed,15.84,Profit,Medium Discount
O00844,2026-06-08 22:55:03,C0051,P039,4,35994.24,10,143976.96,14397.7,129579.26,90126.08,405.09,2858.24,36189.85,Completed,27.93,Profit,Medium Discount
O00845,2026-07-11 06:50:43,C0058,P011,3,53636.0,5,160908.0,8045.4,152862.6,106874.49,233.55,2591.88,43162.68,Completed,28.24,Profit,Low Discount
O00846,2026-06-22 22:50:49,C0036,P011,2,53636.0,20,107272.0,21454.4,85817.6,71249.66,281.4,1783.62,12502.92,Completed,14.57,Profit,High Discount
O00847,2026-06-08 10:42:00,C0001,P025,3,12111.87,10,36335.61,3633.56,32702.05,22724.19,67.98,563.98,9345.9,Completed,28.58,Profit,Medium Discount
O00848,2026-08-07 21:06:54,C0064,P010,5,73897.59,20,369487.95,73897.59,295590.36,246734.85,258.63,7592.36,41004.52,Cancelled,13.87,Profit,High Discount
O00849,2026-07-31 01:36:35,C0076,P036,5,65042.97,0,325214.85,0.0,325214.85,211818.6,487.66,5594.09,107314.5,Completed,33.0,Profit,No Discount
O00850,2026-06-25 15:38:08,C0090,P021,5,57718.84,15,288594.2,43289.13,245305.07,226800.3,188.12,2733.16,15583.49,Completed,6.35,Profit,Medium Discount
O00851,2026-05-21 00:09:57,C0015,P016,1,6487.76,0,6487.76,0.0,6487.76,5572.99,112.86,157.75,644.16,Pending,9.93,Profit,No Discount
O00852,2026-06-16 15:51:53,C0080,P043,5,16032.71,20,80163.55,16032.71,64130.84,58316.15,381.57,1283.95,4149.17,Completed,6.47,Profit,High Discount
O00853,2026-07-28 01:44:56,C0046,P025,3,12111.87,5,36335.61,1816.78,34518.83,22724.19,250.77,808.89,10734.98,Completed,31.1,Profit,Low Discount
O00854,2026-07-01 16:34:29,C0072,P021,4,57718.84,10,230875.36,23087.54,207787.82,181440.24,322.59,4703.82,21321.17,Completed,10.26,Profit,Medium Discount
O00855,2026-07-24 05:45:37,C0009,P015,2,52959.23,15,105918.46,15887.77,90030.69,77188.34,377.35,2466.15,9998.85,Completed,11.11,Profit,Medium Discount
O00856,2026-08-13 10:54:24,C0037,P022,1,753.69,15,753.69,113.05,640.64,546.22,57.87,7.03,29.52,Completed,4.61,Profit,Medium Discount
O00857,2026-08-03 13:10:48,C0014,P033,1,39743.89,5,39743.89,1987.19,37756.7,27164.11,318.36,584.63,9689.6,Completed,25.66,Profit,Low Discount
O00858,2026-06-22 18:47:35,C0051,P049,3,24913.36,15,74740.08,11211.01,63529.07,48789.09,372.03,1508.11,12859.84,Cancelled,20.24,Profit,Medium Discount
O00859,2026-06-23 06:05:20,C0042,P036,1,65042.97,0,65042.97,0.0,65042.97,42363.72,108.44,1530.07,21040.74,Completed,32.35,Profit,No Discount
O00860,2026-07-20 04:58:02,C0001,P023,2,17155.13,10,34310.26,3431.03,30879.23,27233.46,204.49,511.71,2929.57,Completed,9.49,Profit,Medium Discount
O00861,2026-08-01 16:52:16,C0058,P006,5,14835.37,15,74176.85,11126.53,63050.32,52777.45,366.47,1682.76,8223.64,Completed,13.04,Profit,Medium Discount
O00862,2026-08-04 10:56:26,C0037,P020,4,57264.84,10,229059.36,22905.94,206153.42,176749.44,191.37,6011.31,23201.3,Completed,11.25,Profit,Medium Discount
O00863,2026-07-19 01:46:28,C0094,P041,3,33978.49,15,101935.47,15290.32,86645.15,85505.31,129.15,1274.35,-263.66,Completed,-0.3,Loss,Medium Discount
O00864,2026-05-31 12:53:28,C0026,P013,1,48575.8,0,48575.8,0.0,48575.8,33508.29,464.51,1434.04,13168.96,Completed,27.11,Profit,No Discount
O00865,2026-07-03 20:39:34,C0016,P017,3,42246.44,5,126739.32,6336.97,120402.35,104510.1,120.54,2849.75,12921.96,Completed,10.73,Profit,Low Discount
O00866,2026-05-20 08:43:20,C0079,P026,3,3524.72,20,10574.16,2114.83,8459.33,8290.92,467.61,112.58,-411.78,Completed,-4.87,Loss,High Discount
O00867,2026-05-29 00:38:07,C0098,P039,1,35994.24,5,35994.24,1799.71,34194.53,22531.52,304.07,514.51,10844.43,Cancelled,31.71,Profit,Low Discount
O00868,2026-07-04 12:53:00,C0007,P049,2,24913.36,0,49826.72,0.0,49826.72,32526.06,476.28,703.18,16121.2,Completed,32.35,Profit,No Discount
O00869,2026-07-13 01:40:49,C0032,P004,4,1247.78,10,4991.12,499.11,4492.01,3980.48,475.57,105.73,-69.77,Completed,-1.55,Loss,Medium Discount
O00870,2026-06-18 00:03:50,C0056,P035,4,54528.17,0,218112.68,0.0,218112.68,176621.16,97.1,4026.11,37368.31,Completed,17.13,Profit,No Discount
O00871,2026-08-09 05:00:32,C0051,P022,3,753.69,15,2261.07,339.16,1921.91,1638.66,428.01,40.17,-184.93,Completed,-9.62,Loss,Medium Discount
O00872,2026-05-26 12:19:36,C0052,P018,2,5164.57,0,10329.14,0.0,10329.14,8067.2,214.65,150.68,1896.61,Completed,18.36,Profit,No Discount
O00873,2026-08-09 15:28:17,C0044,P039,5,35994.24,0,179971.2,0.0,179971.2,112657.6,255.01,5006.7,62051.89,Completed,34.48,Profit,No Discount
O00874,2026-08-06 19:32:41,C0073,P031,1,16534.23,0,16534.23,0.0,16534.23,11479.49,361.3,388.32,4305.12,Pending,26.04,Profit,No Discount
O00875,2026-06-28 12:26:53,C0099,P039,2,35994.24,5,71988.48,3599.42,68389.06,45063.04,409.35,830.28,22086.39,Completed,32.3,Profit,Low Discount
O00876,2026-05-26 10:48:19,C0082,P016,4,6487.76,10,25951.04,2595.1,23355.94,22291.96,243.56,438.05,382.37,Completed,1.64,Profit,Medium Discount
O00877,2026-07-06 20:00:54,C0081,P042,2,60982.04,20,121964.08,24392.82,97571.26,90647.44,478.78,1442.75,5002.29,Completed,5.13,Profit,High Discount
O00878,2026-08-13 03:56:35,C0100,P036,2,65042.97,5,130085.94,6504.3,123581.64,84727.44,460.49,2800.8,35592.91,Completed,28.8,Profit,Low Discount
O00879,2026-06-30 03:10:47,C0015,P006,2,14835.37,0,29670.74,0.0,29670.74,21110.98,218.89,668.63,7672.24,Completed,25.86,Profit,No Discount
O00880,2026-05-18 06:13:21,C0044,P039,3,35994.24,15,107982.72,16197.41,91785.31,67594.56,232.34,2012.01,21946.4,Completed,23.91,Profit,Medium Discount
O00881,2026-07-25 21:52:35,C0045,P042,2,60982.04,20,121964.08,24392.82,97571.26,90647.44,129.81,989.46,5804.55,Completed,5.95,Profit,High Discount
O00882,2026-05-30 18:22:00,C0077,P004,1,1247.78,25,1247.78,311.94,935.84,995.12,462.12,18.77,-540.17,Completed,-57.72,Loss,High Discount
O00883,2026-06-25 13:46:46,C0069,P031,5,16534.23,25,82671.15,20667.79,62003.36,57397.45,123.68,991.34,3490.89,Completed,5.63,Profit,High Discount
O00884,2026-08-09 07:52:52,C0076,P029,3,44167.07,5,132501.21,6625.06,125876.15,95249.34,167.3,1491.7,28967.81,Completed,23.01,Profit,Low Discount
O00885,2026-07-19 08:12:40,C0003,P046,4,19668.85,10,78675.4,7867.54,70807.86,59454.2,124.94,2104.66,9124.06,Completed,12.89,Profit,Medium Discount
O00886,2026-05-31 18:08:52,C0009,P002,5,36560.51,0,182802.55,0.0,182802.55,129044.4,346.08,4487.72,48924.35,Completed,26.76,Profit,No Discount
O00887,2026-05-24 00:49:21,C0096,P018,5,5164.57,15,25822.85,3873.43,21949.42,20168.0,250.65,530.55,1000.22,Completed,4.56,Profit,Medium Discount
O00888,2026-07-01 08:27:09,C0043,P025,2,12111.87,10,24223.74,2422.37,21801.37,15149.46,81.81,375.66,6194.44,Completed,28.41,Profit,Medium Discount
O00889,2026-07-31 15:32:46,C0013,P003,2,10250.36,10,20500.72,2050.07,18450.65,17384.2,436.52,311.73,318.2,Completed,1.72,Profit,Medium Discount
O00890,2026-06-11 12:00:29,C0049,P042,4,60982.04,10,243928.16,24392.82,219535.34,181294.88,321.94,4961.58,32956.94,Completed,15.01,Profit,Medium Discount
O00891,2026-06-18 15:21:54,C0085,P036,4,65042.97,0,260171.88,0.0,260171.88,169454.88,443.09,3832.2,86441.71,Completed,33.22,Profit,No Discount
O00892,2026-07-16 06:45:35,C0030,P008,2,21730.36,0,43460.72,0.0,43460.72,32802.9,481.89,1174.81,9001.12,Completed,20.71,Profit,No Discount
O00893,2026-07-23 00:34:44,C0005,P011,3,53636.0,0,160908.0,0.0,160908.0,106874.49,58.99,3496.86,50477.66,Completed,31.37,Profit,No Discount
O00894,2026-06-24 08:39:48,C0050,P042,5,60982.04,10,304910.2,30491.02,274419.18,226618.6,373.13,5173.86,42253.59,Completed,15.4,Profit,Medium Discount
O00895,2026-07-18 20:41:21,C0016,P023,2,17155.13,0,34310.26,0.0,34310.26,27233.46,208.27,645.16,6223.37,Completed,18.14,Profit,No Discount
O00896,2026-05-24 13:36:30,C0049,P026,5,3524.72,5,17623.6,881.18,16742.42,13818.2,440.16,391.53,2092.53,Completed,12.5,Profit,Low Discount
O00897,2026-08-07 11:13:02,C0018,P050,5,35590.05,10,177950.25,17795.03,160155.22,138652.15,211.43,4790.71,16500.94,Completed,10.3,Profit,Medium Discount
O00898,2026-06-17 16:04:24,C0065,P049,2,24913.36,20,49826.72,9965.34,39861.38,32526.06,410.37,758.27,6166.68,Completed,15.47,Profit,High Discount
O00899,2026-08-07 12:33:34,C0027,P041,4,33978.49,0,135913.96,0.0,135913.96,114007.08,258.77,2027.34,19620.77,Cancelled,14.44,Profit,No Discount
O00900,2026-07-21 05:49:37,C0022,P006,2,14835.37,10,29670.74,2967.07,26703.67,21110.98,334.19,557.01,4701.49,Completed,17.61,Profit,Medium Discount
O00901,2026-08-08 04:52:21,C0071,P040,2,30510.63,20,61021.26,12204.25,48817.01,49591.82,256.42,665.5,-1696.73,Completed,-3.48,Loss,High Discount
O00902,2026-07-07 13:53:25,C0009,P015,4,52959.23,10,211836.92,21183.69,190653.23,154376.68,466.96,4615.42,31194.17,Completed,16.36,Profit,Medium Discount
O00903,2026-06-22 15:56:46,C0003,P042,3,60982.04,15,182946.12,27441.92,155504.2,135971.16,178.43,3376.96,15977.65,Completed,10.27,Profit,Medium Discount
O00904,2026-06-16 12:20:03,C0073,P012,5,70135.64,25,350678.2,87669.55,263008.65,228824.95,180.25,5153.0,28850.45,Pending,10.97,Profit,High Discount
O00905,2026-07-16 15:00:29,C0092,P029,2,44167.07,0,88334.14,0.0,88334.14,63499.56,279.12,926.93,23628.53,Completed,26.75,Profit,No Discount
O00906,2026-07-25 13:11:35,C0024,P035,4,54528.17,25,218112.68,54528.17,163584.51,176621.16,410.24,4402.52,-17849.41,Completed,-10.91,Loss,High Discount
O00907,2026-08-10 22:20:32,C0015,P031,2,16534.23,20,33068.46,6613.69,26454.77,22958.98,214.75,319.38,2961.66,Completed,11.2,Profit,High Discount
O00908,2026-07-29 11:59:41,C0002,P024,2,4338.48,15,8676.96,1301.54,7375.42,6863.26,421.45,95.38,-4.67,Completed,-0.06,Loss,Medium Discount
O00909,2026-07-03 03:27:37,C0078,P025,1,12111.87,0,12111.87,0.0,12111.87,7574.73,334.89,338.9,3863.35,Completed,31.9,Profit,No Discount
O00910,2026-08-09 11:15:36,C0021,P001,5,27812.76,15,139063.8,20859.57,118204.23,108554.3,112.69,2411.91,7125.33,Completed,6.03,Profit,Medium Discount
O00911,2026-07-08 07:07:08,C0028,P045,1,62341.11,20,62341.11,12468.22,49872.89,46430.26,89.34,1432.84,1920.45,Completed,3.85,Profit,High Discount
O00912,2026-05-20 06:06:40,C0076,P002,5,36560.51,5,182802.55,9140.13,173662.42,129044.4,478.52,1909.8,42229.7,Completed,24.32,Profit,Low Discount
O00913,2026-07-15 17:14:42,C0088,P031,1,16534.23,5,16534.23,826.71,15707.52,11479.49,229.85,465.84,3532.34,Completed,22.49,Profit,Low Discount
O00914,2026-05-23 09:53:31,C0011,P023,1,17155.13,0,17155.13,0.0,17155.13,13616.73,305.09,491.41,2741.9,Completed,15.98,Profit,No Discount
O00915,2026-06-08 13:30:52,C0021,P005,4,57603.46,10,230413.84,23041.38,207372.46,181936.64,256.8,4143.17,21035.85,Completed,10.14,Profit,Medium Discount
O00916,2026-07-17 01:10:19,C0025,P002,1,36560.51,15,36560.51,5484.08,31076.43,25808.88,268.38,403.61,4595.56,Completed,14.79,Profit,Medium Discount
O00917,2026-07-22 05:13:36,C0051,P005,5,57603.46,5,288017.3,14400.86,273616.44,227420.8,323.5,3194.7,42677.43,Completed,15.6,Profit,Low Discount
O00918,2026-08-14 04:22:50,C0094,P005,2,57603.46,10,115206.92,11520.69,103686.23,90968.32,163.94,2703.5,9850.47,Completed,9.5,Profit,Medium Discount
O00919,2026-06-13 16:06:06,C0053,P020,5,57264.84,10,286324.2,28632.42,257691.78,220936.8,389.06,3259.65,33106.27,Completed,12.85,Profit,Medium Discount
O00920,2026-06-07 20:32:30,C0016,P050,4,35590.05,10,142360.2,14236.02,128124.18,110921.72,433.98,3475.12,13293.36,Completed,10.38,Profit,Medium Discount
O00921,2026-07-28 06:33:07,C0096,P024,4,4338.48,0,17353.92,0.0,17353.92,13726.52,374.0,208.65,3044.75,Completed,17.55,Profit,No Discount
O00922,2026-05-25 13:03:33,C0096,P050,4,35590.05,0,142360.2,0.0,142360.2,110921.72,173.37,2334.87,28930.24,Completed,20.32,Profit,No Discount
O00923,2026-06-27 21:41:13,C0082,P049,2,24913.36,20,49826.72,9965.34,39861.38,32526.06,317.11,499.95,6518.26,Completed,16.35,Profit,High Discount
O00924,2026-05-26 07:50:57,C0090,P018,5,5164.57,15,25822.85,3873.43,21949.42,20168.0,97.61,441.68,1242.13,Completed,5.66,Profit,Medium Discount
O00925,2026-07-29 14:15:00,C0017,P023,1,17155.13,5,17155.13,857.76,16297.37,13616.73,211.43,335.49,2133.72,Completed,13.09,Profit,Low Discount
O00926,2026-07-17 07:11:59,C0053,P039,5,35994.24,15,179971.2,26995.68,152975.52,112657.6,202.38,1699.35,38416.19,Completed,25.11,Profit,Medium Discount
O00927,2026-07-24 02:38:41,C0073,P033,5,39743.89,15,198719.45,29807.92,168911.53,135820.55,463.0,4757.72,27870.26,Completed,16.5,Profit,Medium Discount
O00928,2026-08-09 11:43:02,C0034,P020,1,57264.84,0,57264.84,0.0,57264.84,44187.36,157.48,1659.86,11260.14,Completed,19.66,Profit,No Discount
O00929,2026-05-26 12:39:32,C0090,P030,1,3158.31,0,3158.31,0.0,3158.31,2230.6,195.42,65.95,666.34,Completed,21.1,Profit,No Discount
O00930,2026-06-28 20:18:22,C0012,P035,1,54528.17,15,54528.17,8179.23,46348.94,44155.29,197.94,721.29,1274.42,Completed,2.75,Profit,Medium Discount
O00931,2026-06-01 22:07:05,C0006,P024,3,4338.48,15,13015.44,1952.32,11063.12,10294.89,142.69,267.57,357.97,Completed,3.24,Profit,Medium Discount
O00932,2026-07-23 03:36:00,C0003,P020,1,57264.84,15,57264.84,8589.73,48675.11,44187.36,475.39,1379.53,2632.83,Completed,5.41,Profit,Medium Discount
O00933,2026-06-14 20:16:00,C0026,P014,2,9054.92,20,18109.84,3621.97,14487.87,12311.58,208.64,354.28,1613.37,Completed,11.14,Profit,High Discount
O00934,2026-08-12 11:35:27,C0095,P029,2,44167.07,5,88334.14,4416.71,83917.43,63499.56,283.64,1232.53,18901.7,Completed,22.52,Profit,Low Discount
O00935,2026-05-19 13:54:44,C0024,P045,3,62341.11,5,187023.33,9351.17,177672.16,139290.78,465.48,3712.73,34203.17,Completed,19.25,Profit,Low Discount
O00936,2026-05-21 05:37:37,C0026,P009,4,19784.64,10,79138.56,7913.86,71224.7,56762.16,67.12,1750.19,12645.23,Completed,17.75,Profit,Medium Discount
O00937,2026-06-17 06:18:28,C0030,P028,3,23427.95,5,70283.85,3514.19,66769.66,55826.37,426.72,1823.21,8693.36,Completed,13.02,Profit,Low Discount
O00938,2026-08-02 01:36:32,C0094,P023,3,17155.13,0,51465.39,0.0,51465.39,40850.19,178.1,901.64,9535.46,Completed,18.53,Profit,No Discount
O00939,2026-05-22 05:13:39,C0026,P044,2,14190.49,10,28380.98,2838.1,25542.88,18040.22,337.26,612.71,6552.69,Completed,25.65,Profit,Medium Discount
O00940,2026-06-14 06:03:24,C0059,P026,3,3524.72,10,10574.16,1057.42,9516.74,8290.92,212.75,115.8,897.27,Completed,9.43,Profit,Medium Discount
O00941,2026-06-20 13:44:25,C0018,P050,2,35590.05,10,71180.1,7118.01,64062.09,55460.86,475.78,1383.45,6742.0,Completed,10.52,Profit,Medium Discount
O00942,2026-06-22 03:54:11,C0053,P039,4,35994.24,15,143976.96,21596.54,122380.42,90126.08,141.29,3048.81,29064.24,Pending,23.75,Profit,Medium Discount
O00943,2026-06-27 14:01:59,C0048,P022,5,753.69,0,3768.45,0.0,3768.45,2731.1,185.53,56.45,795.37,Completed,21.11,Profit,No Discount
O00944,2026-05-30 21:39:44,C0004,P028,1,23427.95,5,23427.95,1171.4,22256.55,18608.79,304.93,511.7,2831.13,Completed,12.72,Profit,Low Discount
O00945,2026-06-09 11:28:53,C0072,P049,1,24913.36,15,24913.36,3737.0,21176.36,16263.03,280.37,434.97,4197.99,Completed,19.82,Profit,Medium Discount
O00946,2026-07-07 08:10:03,C0100,P012,5,70135.64,5,350678.2,17533.91,333144.29,228824.95,375.38,6714.54,97229.42,Completed,29.19,Profit,Low Discount
O00947,2026-06-25 18:36:37,C0094,P028,4,23427.95,5,93711.8,4685.59,89026.21,74435.16,57.06,1531.43,13002.56,Completed,14.61,Profit,Low Discount
O00948,2026-07-10 17:10:05,C0027,P018,5,5164.57,0,25822.85,0.0,25822.85,20168.0,139.56,774.61,4740.68,Completed,18.36,Profit,No Discount
O00949,2026-07-21 23:10:13,C0086,P024,1,4338.48,20,4338.48,867.7,3470.78,3431.63,92.13,101.0,-153.98,Completed,-4.44,Loss,High Discount
O00950,2026-08-01 17:09:52,C0071,P023,5,17155.13,20,85775.65,17155.13,68620.52,68083.65,342.61,810.3,-616.04,Cancelled,-0.9,Loss,High Discount
O00951,2026-06-03 06:01:23,C0028,P018,2,5164.57,15,10329.14,1549.37,8779.77,8067.2,356.8,243.86,111.91,Completed,1.27,Profit,Medium Discount
O00952,2026-06-02 06:33:03,C0004,P027,4,10161.47,15,40645.88,6096.88,34549.0,29663.04,411.43,451.5,4023.03,Completed,11.64,Profit,Medium Discount
O00953,2026-06-02 18:24:05,C0047,P026,1,3524.72,15,3524.72,528.71,2996.01,2763.64,212.72,54.31,-34.66,Completed,-1.16,Loss,Medium Discount
O00954,2026-05-24 10:28:11,C0092,P014,5,9054.92,0,45274.6,0.0,45274.6,30778.95,493.67,1159.65,12842.33,Completed,28.37,Profit,No Discount
O00955,2026-07-14 22:40:44,C0007,P038,4,7609.77,0,30439.08,0.0,30439.08,21013.12,275.52,538.02,8612.42,Pending,28.29,Profit,No Discount
O00956,2026-08-09 07:39:49,C0083,P048,4,4611.21,15,18444.84,2766.73,15678.11,14826.88,440.07,437.1,-25.94,Cancelled,-0.17,Loss,Medium Discount
O00957,2026-06-22 21:51:11,C0034,P042,3,60982.04,15,182946.12,27441.92,155504.2,135971.16,390.62,3441.98,15700.44,Completed,10.1,Profit,Medium Discount
O00958,2026-07-15 22:29:24,C0025,P014,4,9054.92,10,36219.68,3621.97,32597.71,24623.16,451.34,513.2,7010.01,Completed,21.5,Profit,Medium Discount
O00959,2026-07-22 02:16:45,C0074,P004,3,1247.78,0,3743.34,0.0,3743.34,2985.36,462.92,87.83,207.23,Pending,5.54,Profit,No Discount
O00960,2026-06-09 03:38:03,C0010,P019,3,58038.98,0,174116.94,0.0,174116.94,121333.17,257.92,4885.82,47640.03,Completed,27.36,Profit,No Discount
O00961,2026-07-04 02:06:32,C0006,P043,3,16032.71,5,48098.13,2404.91,45693.22,34989.69,337.2,776.79,9589.54,Cancelled,20.99,Profit,Low Discount
O00962,2026-08-13 09:30:21,C0002,P029,1,44167.07,15,44167.07,6625.06,37542.01,31749.78,482.73,957.38,4352.12,Completed,11.59,Profit,Medium Discount
O00963,2026-07-12 09:18:53,C0097,P047,4,24905.73,10,99622.92,9962.29,89660.63,75039.24,411.74,1809.15,12400.5,Completed,13.83,Profit,Medium Discount
O00964,2026-05-30 15:56:55,C0033,P040,5,30510.63,0,152553.15,0.0,152553.15,123979.55,290.96,1785.31,26497.33,Completed,17.37,Profit,No Discount
O00965,2026-06-08 07:29:54,C0087,P035,2,54528.17,25,109056.34,27264.08,81792.26,88310.58,193.87,2238.0,-8950.19,Cancelled,-10.94,Loss,High Discount
O00966,2026-06-30 13:01:02,C0062,P046,2,19668.85,5,39337.7,1966.88,37370.81,29727.1,402.32,704.56,6536.83,Completed,17.49,Profit,Low Discount
O00967,2026-07-17 16:53:08,C0049,P046,5,19668.85,5,98344.25,4917.21,93427.04,74317.75,215.3,1917.02,16976.97,Completed,18.17,Profit,Low Discount
O00968,2026-06-10 10:16:13,C0017,P033,4,39743.89,15,158975.56,23846.33,135129.23,108656.44,192.4,2276.08,24004.31,Completed,17.76,Profit,Medium Discount
O00969,2026-06-30 09:20:13,C0077,P021,2,57718.84,10,115437.68,11543.77,103893.91,90720.12,63.18,2323.28,10787.33,Completed,10.38,Profit,Medium Discount
O00970,2026-06-10 13:24:52,C0065,P020,1,57264.84,10,57264.84,5726.48,51538.36,44187.36,249.05,1204.63,5897.32,Completed,11.44,Profit,Medium Discount
O00971,2026-07-20 12:18:42,C0011,P012,2,70135.64,0,140271.28,0.0,140271.28,91529.98,66.9,3414.71,45259.69,Completed,32.27,Profit,No Discount
O00972,2026-05-17 16:21:28,C0039,P026,1,3524.72,0,3524.72,0.0,3524.72,2763.64,257.32,55.43,448.33,Completed,12.72,Profit,No Discount
O00973,2026-08-12 01:04:08,C0077,P031,3,16534.23,15,49602.69,7440.4,42162.29,34438.47,421.36,1153.73,6148.73,Completed,14.58,Profit,Medium Discount
O00974,2026-08-02 21:23:28,C0056,P033,2,39743.89,15,79487.78,11923.17,67564.61,54328.22,53.31,1375.89,11807.19,Completed,17.48,Profit,Medium Discount
O00975,2026-06-30 22:34:44,C0055,P039,2,35994.24,10,71988.48,7198.85,64789.63,45063.04,251.38,1885.41,17589.8,Cancelled,27.15,Profit,Medium Discount
O00976,2026-08-12 06:25:49,C0077,P036,1,65042.97,10,65042.97,6504.3,58538.67,42363.72,158.11,1135.42,14881.42,Completed,25.42,Profit,Medium Discount
O00977,2026-06-13 16:41:26,C0028,P027,1,10161.47,15,10161.47,1524.22,8637.25,7415.76,348.81,144.82,727.86,Cancelled,8.43,Profit,Medium Discount
O00978,2026-07-21 13:24:29,C0014,P027,1,10161.47,0,10161.47,0.0,10161.47,7415.76,383.59,269.81,2092.31,Pending,20.59,Profit,No Discount
O00979,2026-07-08 20:07:34,C0054,P005,5,57603.46,10,288017.3,28801.73,259215.57,227420.8,62.53,3870.9,27861.34,Completed,10.75,Profit,Medium Discount
O00980,2026-06-01 02:34:12,C0038,P032,3,39676.81,25,119030.43,29757.61,89272.82,77952.06,169.75,2380.36,8770.65,Completed,9.82,Profit,High Discount
O00981,2026-05-23 22:34:15,C0008,P017,4,42246.44,15,168985.76,25347.86,143637.9,139346.8,362.03,4282.26,-353.19,Completed,-0.25,Loss,Medium Discount
O00982,2026-06-28 15:45:54,C0027,P048,4,4611.21,20,18444.84,3688.97,14755.87,14826.88,357.89,407.98,-836.88,Completed,-5.67,Loss,High Discount
O00983,2026-06-19 07:41:11,C0020,P016,1,6487.76,15,6487.76,973.16,5514.6,5572.99,285.22,57.75,-401.36,Completed,-7.28,Loss,Medium Discount
O00984,2026-07-12 19:36:05,C0093,P041,4,33978.49,0,135913.96,0.0,135913.96,114007.08,208.5,3687.54,18010.84,Completed,13.25,Profit,No Discount
